debuguiW6X:debugITEf6,0,1.64E+12,"{""type"": ""survey-text"", ""responses"": ""{\""Q0\"":\""5f96ecaca0ed8c01b13dd7c4\""}"", ""trial_type"": ""survey-text"", ""trial_index"": 0, ""time_elapsed"": 17265, ""internal_node_id"": ""0.0-0.0"", ""mode"": ""pilot"", ""subject_cond"": ""0"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,10,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""SOLAR"", ""WIND"", ""CHICKEN""], ""matching_list"": [""CHICKEN""], ""missing_list"": [""NUCLEAR"", ""BULLETIN""], ""shown_list"": [""CHICKEN"", ""DOVE"", ""NOVEL"", ""CLOUDS"", ""BLIZZARD"", ""PEACOCK"", ""SOLAR"", ""WATER"", ""NUCLEAR"", ""BULLETIN"", ""FINCH"", ""JOURNAL"", ""GALE"", ""EARTHQUAKE"", ""ELECTRICITY"", ""BOOKLET""], ""num_correct"": 1, ""instructions"": false, ""times"": [1003, 6459, 28232], ""reminder"": ""SOLAR"", ""list_type"": ""categorized_16_9"", ""trial_type"": ""reminder"", ""trial_index"": 42, ""time_elapsed"": 1308802, ""internal_node_id"": ""0.0-44.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,11,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""BALL"", ""TRAIN"", ""SAGE"", ""MAROON"", ""BURGUNDAY"", ""GRAY"", ""SAGE"", ""JET"", ""KITE"", ""SUGAR"", ""GINGER"", ""SUGAR"", ""PEBBLE""], ""matching_list"": [""BALL"", ""TRAIN"", ""SAGE"", ""GRAY"", ""JET"", ""KITE"", ""SUGAR"", ""GINGER""], ""missing_list"": [""TAXI"", ""CRIMSON"", ""TRAILER"", ""BLOCKS"", ""BROWN"", ""VANILLA"", ""PUZZLE"", ""SCARLET""], ""shown_list"": [""TAXI"", ""KITE"", ""CRIMSON"", ""SUGAR"", ""TRAILER"", ""BLOCKS"", ""BROWN"", ""VANILLA"", ""PUZZLE"", ""SCARLET"", ""GRAY"", ""GINGER"", ""TRAIN"", ""JET"", ""SAGE"", ""BALL""], ""num_correct"": 8, ""instructions"": false, ""times"": [1309, 2471, 1518, 3572, 6642, 1697, 900, 3378, 21533, 1516, 10566, 14284, 9589], ""correct_sizes"": true, ""used_time"": 85478, ""list_type"": ""categorized_16_2"", ""trial_type"": ""text-recall"", ""trial_index"": 45, ""time_elapsed"": 1449018, ""internal_node_id"": ""0.0-47.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,12,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""BROWN"", """", """", """", """", """"], ""matching_list"": [], ""missing_list"": [""TAXI"", ""CRIMSON"", ""TRAILER"", ""BLOCKS"", ""VANILLA"", ""PUZZLE"", ""SCARLET""], ""shown_list"": [""TAXI"", ""KITE"", ""CRIMSON"", ""SUGAR"", ""TRAILER"", ""BLOCKS"", ""BROWN"", ""VANILLA"", ""PUZZLE"", ""SCARLET"", ""GRAY"", ""GINGER"", ""TRAIN"", ""JET"", ""SAGE"", ""BALL""], ""num_correct"": 0, ""instructions"": false, ""times"": [1311, 10863, 185, 293, 187, 151], ""reminder"": ""BROWN"", ""list_type"": ""categorized_16_2"", ""trial_type"": ""reminder"", ""trial_index"": 46, ""time_elapsed"": 1472673, ""internal_node_id"": ""0.0-48.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,13,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""RIDGE"", ""GLACIER"", ""ELK"", ""FOX"", ""TECHNO"", ""SYMPHONY"", ""ALTERNATIVE"", ""TROLLEY"", ""PLATEAU""], ""matching_list"": [""RIDGE"", ""GLACIER"", ""ELK"", ""FOX"", ""TECHNO"", ""SYMPHONY"", ""ALTERNATIVE"", ""TROLLEY"", ""PLATEAU""], ""missing_list"": [""VAN"", ""BLUEGRASS"", ""HELICOPTER"", ""SHEEP"", ""RIVER"", ""CARRIAGE"", ""MOOSE""], ""shown_list"": [""TROLLEY"", ""VAN"", ""BLUEGRASS"", ""FOX"", ""TECHNO"", ""HELICOPTER"", ""SHEEP"", ""RIVER"", ""ALTERNATIVE"", ""SYMPHONY"", ""PLATEAU"", ""ELK"", ""CARRIAGE"", ""MOOSE"", ""GLACIER"", ""RIDGE""], ""num_correct"": 9, ""instructions"": false, ""times"": [2221, 3835, 1338, 1475, 5304, 3447, 4984, 20649, 11841], ""correct_sizes"": true, ""used_time"": 84569, ""list_type"": ""categorized_16_3"", ""trial_type"": ""text-recall"", ""trial_index"": 49, ""time_elapsed"": 1615318, ""internal_node_id"": ""0.0-51.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,14,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""CARRIAGE"", ""BAG""], ""matching_list"": [], ""missing_list"": [""VAN"", ""BLUEGRASS"", ""HELICOPTER"", ""SHEEP"", ""RIVER"", ""MOOSE""], ""shown_list"": [""TROLLEY"", ""VAN"", ""BLUEGRASS"", ""FOX"", ""TECHNO"", ""HELICOPTER"", ""SHEEP"", ""RIVER"", ""ALTERNATIVE"", ""SYMPHONY"", ""PLATEAU"", ""ELK"", ""CARRIAGE"", ""MOOSE"", ""GLACIER"", ""RIDGE""], ""num_correct"": 0, ""instructions"": false, ""times"": [5520, 10583], ""reminder"": ""CARRIAGE"", ""list_type"": ""categorized_16_3"", ""trial_type"": ""reminder"", ""trial_index"": 50, ""time_elapsed"": 1638973, ""internal_node_id"": ""0.0-52.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,15,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""WORM"", ""PIG"", ""COW"", ""MOSQUITO"", ""HORNET"", ""BUTTERFLY"", ""DUCK"", ""HUT"", ""BUNGALOW"", ""SPIDER"", ""SPARROW"", ""TIGER"", ""PALACE""], ""matching_list"": [""WORM"", ""PIG"", ""COW"", ""MOSQUITO"", ""HORNET"", ""BUTTERFLY"", ""DUCK"", ""HUT"", ""BUNGALOW"", ""SPARROW"", ""TIGER"", ""PALACE""], ""missing_list"": [""CROW"", ""FALCON"", ""MANSION"", ""RABBIT""], ""shown_list"": [""CROW"", ""BUTTERFLY"", ""HUT"", ""FALCON"", ""PALACE"", ""SPARROW"", ""DUCK"", ""HORNET"", ""MANSION"", ""RABBIT"", ""BUNGALOW"", ""PIG"", ""COW"", ""TIGER"", ""MOSQUITO"", ""WORM""], ""num_correct"": 12, ""instructions"": false, ""times"": [2664, 1476, 1367, 3234, 4451, 2289, 2542, 4289, 5532, 8170, 8172, 6981, 31983], ""correct_sizes"": true, ""used_time"": 90000, ""list_type"": ""categorized_16_6"", ""trial_type"": ""text-recall"", ""trial_index"": 53, ""time_elapsed"": 1784382, ""internal_node_id"": ""0.0-55.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,16,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [], ""shown_list"": [""CROW"", ""BUTTERFLY"", ""HUT"", ""FALCON"", ""PALACE"", ""SPARROW"", ""DUCK"", ""HORNET"", ""MANSION"", ""RABBIT"", ""BUNGALOW"", ""PIG"", ""COW"", ""TIGER"", ""MOSQUITO"", ""WORM""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": """", ""list_type"": ""categorized_16_6"", ""trial_type"": ""reminder"", ""trial_index"": 54, ""time_elapsed"": 1785387, ""internal_node_id"": ""0.0-56.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,17,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""CLIFF"", ""ELEPHANT"", ""GOAT"", ""CLIFF"", ""EVERGREEN"", ""FOX"", ""VELVET"", ""CAVE""], ""matching_list"": [""CLIFF"", ""ELEPHANT"", ""GOAT"", ""EVERGREEN"", ""VELVET"", ""CAVE""], ""missing_list"": [""WOLF"", ""CEDAR"", ""LACE"", ""FIR"", ""CLOTH"", ""LAKE"", ""REDWOOD"", ""SQUIRREL"", ""FAULT"", ""RAYON""], ""shown_list"": [""EVERGREEN"", ""WOLF"", ""CEDAR"", ""LACE"", ""FIR"", ""ELEPHANT"", ""CLOTH"", ""CAVE"", ""LAKE"", ""REDWOOD"", ""SQUIRREL"", ""VELVET"", ""FAULT"", ""RAYON"", ""GOAT"", ""CLIFF""], ""num_correct"": 6, ""instructions"": false, ""times"": [2209, 5010, 1786, 1891, 6301, 8944, 12012, 12100], ""correct_sizes"": true, ""used_time"": 73876, ""list_type"": ""categorized_16_5"", ""trial_type"": ""text-recall"", ""trial_index"": 57, ""time_elapsed"": 1913101, ""internal_node_id"": ""0.0-59.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,18,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""SILK"", ""RAYON""], ""matching_list"": [], ""missing_list"": [""WOLF"", ""CEDAR"", ""LACE"", ""FIR"", ""CLOTH"", ""LAKE"", ""REDWOOD"", ""SQUIRREL"", ""FAULT""], ""shown_list"": [""EVERGREEN"", ""WOLF"", ""CEDAR"", ""LACE"", ""FIR"", ""ELEPHANT"", ""CLOTH"", ""CAVE"", ""LAKE"", ""REDWOOD"", ""SQUIRREL"", ""VELVET"", ""FAULT"", ""RAYON"", ""GOAT"", ""CLIFF""], ""num_correct"": 0, ""instructions"": false, ""times"": [1182, 1752], ""reminder"": ""RAYON"", ""list_type"": ""categorized_16_5"", ""trial_type"": ""reminder"", ""trial_index"": 58, ""time_elapsed"": 1936858, ""internal_node_id"": ""0.0-60.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,19,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""GOSPEL"", ""BLUES"", ""SHORTS"", ""SKIRT"", ""JEANS"", ""BICYCLE"", ""MOTORCYCLE"", ""RAGAGE"", ""REGGAE"", ""MOTORCAR""], ""matching_list"": [""GOSPEL"", ""BLUES"", ""SHORTS"", ""SKIRT"", ""JEANS"", ""BICYCLE"", ""MOTORCYCLE"", ""REGGAE""], ""missing_list"": [""TRACTOR"", ""GOLF"", ""FISHING"", ""STREETCAR"", ""DIVING"", ""TRACK"", ""FOLK"", ""HAT""], ""shown_list"": [""BICYCLE"", ""MOTORCYCLE"", ""SHORTS"", ""SKIRT"", ""TRACTOR"", ""GOLF"", ""JEANS"", ""FISHING"", ""STREETCAR"", ""DIVING"", ""REGGAE"", ""TRACK"", ""FOLK"", ""HAT"", ""GOSPEL"", ""BLUES""], ""num_correct"": 8, ""instructions"": false, ""times"": [4506, 2269, 4789, 1917, 1162, 4272, 5133, 12259, 7087, 7481], ""correct_sizes"": true, ""used_time"": 63371, ""list_type"": ""categorized_16_4"", ""trial_type"": ""text-recall"", ""trial_index"": 61, ""time_elapsed"": 2135294, ""internal_node_id"": ""0.0-63.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,20,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""GOLF"", ""BAT"", ""BALL"", ""GOAT"", """", """", """", """", """"], ""matching_list"": [], ""missing_list"": [""TRACTOR"", ""FISHING"", ""STREETCAR"", ""DIVING"", ""TRACK"", ""FOLK"", ""HAT""], ""shown_list"": [""BICYCLE"", ""MOTORCYCLE"", ""SHORTS"", ""SKIRT"", ""TRACTOR"", ""GOLF"", ""JEANS"", ""FISHING"", ""STREETCAR"", ""DIVING"", ""REGGAE"", ""TRACK"", ""FOLK"", ""HAT"", ""GOSPEL"", ""BLUES""], ""num_correct"": 0, ""instructions"": false, ""times"": [2807, 6632, 1840, 3288, 7086, 259, 146, 144, 99], ""reminder"": ""GOLF"", ""list_type"": ""categorized_16_4"", ""trial_type"": ""reminder"", ""trial_index"": 62, ""time_elapsed"": 2166275, ""internal_node_id"": ""0.0-64.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,21,1.64E+12,"{""type"": ""survey-text"", ""responses"": ""{\""Q0\"":\""\""}"", ""trial_type"": ""survey-text"", ""trial_index"": 65, ""time_elapsed"": 2187750, ""internal_node_id"": ""0.0-67.0"", ""mode"": ""pilot"", ""subject_cond"": ""4"", ""exp"": ""expAv3""}"
debug5O2eS:debug2Tkuv,22,1.64E+12,"{""id"": ""debug5O2eS:debug2Tkuv"", ""type"": ""total-points"", ""total_points"": 97}"
debugaysVL:debugICUog,0,1.64E+12,"{""type"": ""survey-text"", ""responses"": ""{\""Q0\"":\""5eeacbcbb570dc1ab706417a\\n5eeacbcbb570dc1ab706417a\""}"", ""trial_type"": ""survey-text"", ""trial_index"": 0, ""time_elapsed"": 5432, ""internal_node_id"": ""0.0-0.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,1,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""DIGEST"", ""HUT"", ""WING"", ""BUNGALOW"", ""HUT""], ""matching_list"": [""DIGEST"", ""HUT"", ""WING"", ""BUNGALOW""], ""missing_list"": [""NOTE"", ""ESSAY"", ""FOUNDATION"", ""BELT"", ""JACKET"", ""WALLS"", ""MANSION"", ""ROBE"", ""JEANS"", ""COTTAGE"", ""CEILING"", ""JOURNAL""], ""shown_list"": [""NOTE"", ""BUNGALOW"", ""ESSAY"", ""FOUNDATION"", ""BELT"", ""JACKET"", ""WALLS"", ""MANSION"", ""ROBE"", ""JEANS"", ""COTTAGE"", ""CEILING"", ""WING"", ""JOURNAL"", ""HUT"", ""DIGEST""], ""num_correct"": 4, ""instructions"": false, ""times"": [2562, 1259, 3388, 4773, 14569], ""correct_sizes"": true, ""used_time"": 49085, ""list_type"": ""categorized_16_4"", ""trial_type"": ""text-recall"", ""trial_index"": 25, ""time_elapsed"": 767603, ""internal_node_id"": ""0.0-27.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,2,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""BELT""], ""matching_list"": [""BELT""], ""missing_list"": [""NOTE"", ""ESSAY"", ""FOUNDATION"", ""JACKET"", ""WALLS"", ""MANSION"", ""ROBE"", ""COTTAGE"", ""CEILING"", ""JOURNAL""], ""shown_list"": [""NOTE"", ""BUNGALOW"", ""ESSAY"", ""FOUNDATION"", ""BELT"", ""JACKET"", ""WALLS"", ""MANSION"", ""ROBE"", ""JEANS"", ""COTTAGE"", ""CEILING"", ""WING"", ""JOURNAL"", ""HUT"", ""DIGEST""], ""num_correct"": 1, ""instructions"": false, ""times"": [1791], ""reminder"": ""JEANS"", ""list_type"": ""categorized_16_4"", ""trial_type"": ""reminder"", ""trial_index"": 26, ""time_elapsed"": 812352, ""internal_node_id"": ""0.0-28.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,3,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""EVERGREEN"", ""BEECH"", ""LAKE"", ""SEEDS"", ""ISLAND""], ""matching_list"": [""EVERGREEN"", ""BEECH"", ""LAKE"", ""SEEDS"", ""ISLAND""], ""missing_list"": [""SUGAR"", ""SAGE"", ""VANILLA"", ""BIRCH"", ""BUCKET"", ""PLAIN"", ""GINGER"", ""EUCALYPTUS"", ""CLIPPERS"", ""SOIL"", ""SEA""], ""shown_list"": [""SUGAR"", ""SAGE"", ""VANILLA"", ""BIRCH"", ""LAKE"", ""BUCKET"", ""PLAIN"", ""GINGER"", ""EUCALYPTUS"", ""ISLAND"", ""SEEDS"", ""CLIPPERS"", ""SOIL"", ""BEECH"", ""SEA"", ""EVERGREEN""], ""num_correct"": 5, ""instructions"": false, ""times"": [2859, 1602, 1953, 5417, 27104], ""correct_sizes"": true, ""used_time"": 62523, ""list_type"": ""categorized_16_5"", ""trial_type"": ""text-recall"", ""trial_index"": 29, ""time_elapsed"": 943202, ""internal_node_id"": ""0.0-31.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,4,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [], ""matching_list"": [], ""missing_list"": [""SUGAR"", ""SAGE"", ""VANILLA"", ""BIRCH"", ""BUCKET"", ""PLAIN"", ""GINGER"", ""CLIPPERS"", ""SOIL"", ""SEA""], ""shown_list"": [""SUGAR"", ""SAGE"", ""VANILLA"", ""BIRCH"", ""LAKE"", ""BUCKET"", ""PLAIN"", ""GINGER"", ""EUCALYPTUS"", ""ISLAND"", ""SEEDS"", ""CLIPPERS"", ""SOIL"", ""BEECH"", ""SEA"", ""EVERGREEN""], ""num_correct"": 0, ""instructions"": false, ""times"": [], ""reminder"": ""EUCALYPTUS"", ""list_type"": ""categorized_16_5"", ""trial_type"": ""reminder"", ""trial_index"": 30, ""time_elapsed"": 974425, ""internal_node_id"": ""0.0-32.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,5,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""TIE"", ""SKIRT"", ""STEAMBOAT"", ""TROUSERS"", ""WATER""], ""matching_list"": [""TIE"", ""SKIRT"", ""STEAMBOAT"", ""TROUSERS"", ""WATER""], ""missing_list"": [""PLUM"", ""BATTLESHIP"", ""COAT"", ""LIME"", ""NUCLEAR"", ""CHERRY"", ""GRAPE"", ""FERRY"", ""ELECTRICITY"", ""TANKER"", ""SOLAR""], ""shown_list"": [""PLUM"", ""BATTLESHIP"", ""TROUSERS"", ""STEAMBOAT"", ""COAT"", ""LIME"", ""WATER"", ""NUCLEAR"", ""CHERRY"", ""GRAPE"", ""FERRY"", ""ELECTRICITY"", ""TANKER"", ""SOLAR"", ""TIE"", ""SKIRT""], ""num_correct"": 5, ""instructions"": false, ""times"": [2101, 1346, 1738, 1678, 19693], ""correct_sizes"": true, ""used_time"": 53029, ""list_type"": ""categorized_16_2"", ""trial_type"": ""text-recall"", ""trial_index"": 33, ""time_elapsed"": 1090353, ""internal_node_id"": ""0.0-35.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,6,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""NUCLEAR""], ""matching_list"": [""NUCLEAR""], ""missing_list"": [""PLUM"", ""BATTLESHIP"", ""LIME"", ""CHERRY"", ""GRAPE"", ""FERRY"", ""ELECTRICITY"", ""TANKER"", ""SOLAR""], ""shown_list"": [""PLUM"", ""BATTLESHIP"", ""TROUSERS"", ""STEAMBOAT"", ""COAT"", ""LIME"", ""WATER"", ""NUCLEAR"", ""CHERRY"", ""GRAPE"", ""FERRY"", ""ELECTRICITY"", ""TANKER"", ""SOLAR"", ""TIE"", ""SKIRT""], ""num_correct"": 1, ""instructions"": false, ""times"": [1892], ""reminder"": ""COAT"", ""list_type"": ""categorized_16_2"", ""trial_type"": ""reminder"", ""trial_index"": 34, ""time_elapsed"": 1131098, ""internal_node_id"": ""0.0-36.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,7,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""BROWN"", ""TAN"", ""GREY"", ""WRESTLING"", ""GOLF"", ""SLIP"", ""DRESS"", ""POND"", ""PANTS""], ""matching_list"": [""BROWN"", ""TAN"", ""WRESTLING"", ""GOLF"", ""SLIP"", ""DRESS"", ""POND""], ""missing_list"": [""BOXERS"", ""VOLCANO"", ""SOFTBALL"", ""RIVER"", ""SUIT"", ""INDIGO"", ""TRACK"", ""CANYON"", ""GRAY""], ""shown_list"": [""SLIP"", ""BOXERS"", ""VOLCANO"", ""SOFTBALL"", ""RIVER"", ""SUIT"", ""BROWN"", ""INDIGO"", ""GOLF"", ""TAN"", ""TRACK"", ""POND"", ""CANYON"", ""DRESS"", ""GRAY"", ""WRESTLING""], ""num_correct"": 7, ""instructions"": false, ""times"": [2117, 1109, 2321, 1973, 1050, 3133, 1299, 3128, 18998], ""correct_sizes"": true, ""used_time"": 45715, ""list_type"": ""categorized_16_6"", ""trial_type"": ""text-recall"", ""trial_index"": 37, ""time_elapsed"": 1262575, ""internal_node_id"": ""0.0-39.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,8,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""INDIGO""], ""matching_list"": [""INDIGO""], ""missing_list"": [""BOXERS"", ""VOLCANO"", ""RIVER"", ""SUIT"", ""TRACK"", ""CANYON"", ""GRAY""], ""shown_list"": [""SLIP"", ""BOXERS"", ""VOLCANO"", ""SOFTBALL"", ""RIVER"", ""SUIT"", ""BROWN"", ""INDIGO"", ""GOLF"", ""TAN"", ""TRACK"", ""POND"", ""CANYON"", ""DRESS"", ""GRAY"", ""WRESTLING""], ""num_correct"": 1, ""instructions"": false, ""times"": [11970], ""reminder"": ""SOFTBALL"", ""list_type"": ""categorized_16_6"", ""trial_type"": ""reminder"", ""trial_index"": 38, ""time_elapsed"": 1310403, ""internal_node_id"": ""0.0-40.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,9,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""CATFISH"", ""CLOTH"", ""GORGE"", ""RIVER"", ""VALLEY"", ""LINEN"", ""RAYON"", ""FELT"", ""CANYON""], ""matching_list"": [""CATFISH"", ""CLOTH"", ""GORGE"", ""VALLEY"", ""LINEN"", ""RAYON"", ""FELT""], ""missing_list"": [""RIDGE"", ""LAMP"", ""CABINET"", ""TUNA"", ""BUREAU"", ""HERRING"", ""DESK"", ""DESERT"", ""SHARK""], ""shown_list"": [""RIDGE"", ""FELT"", ""LAMP"", ""CABINET"", ""TUNA"", ""RAYON"", ""LINEN"", ""BUREAU"", ""HERRING"", ""DESK"", ""DESERT"", ""SHARK"", ""GORGE"", ""VALLEY"", ""CATFISH"", ""CLOTH""], ""num_correct"": 7, ""instructions"": false, ""times"": [2629, 1135, 1463, 1372, 2466, 2312, 1275, 1312, 13192], ""correct_sizes"": true, ""used_time"": 34579, ""list_type"": ""categorized_16_1"", ""trial_type"": ""text-recall"", ""trial_index"": 41, ""time_elapsed"": 1426601, ""internal_node_id"": ""0.0-43.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,10,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""BUREAU"", ""DESK"", ""TUNA"", ""HERRING"", ""SHARK"", ""CATFISH""], ""matching_list"": [""BUREAU"", ""DESK"", ""TUNA"", ""HERRING"", ""SHARK""], ""missing_list"": [""RIDGE"", ""CABINET"", ""DESERT""], ""shown_list"": [""RIDGE"", ""FELT"", ""LAMP"", ""CABINET"", ""TUNA"", ""RAYON"", ""LINEN"", ""BUREAU"", ""HERRING"", ""DESK"", ""DESERT"", ""SHARK"", ""GORGE"", ""VALLEY"", ""CATFISH"", ""CLOTH""], ""num_correct"": 5, ""instructions"": false, ""times"": [6417, 1349, 6997, 2083, 1999, 3230], ""reminder"": ""LAMP"", ""list_type"": ""categorized_16_1"", ""trial_type"": ""reminder"", ""trial_index"": 42, ""time_elapsed"": 1485715, ""internal_node_id"": ""0.0-44.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,11,1.64E+12,"{""type"": ""text-recall"", ""success"": false, ""recalled_list"": [""BEETLE"", ""HARMONICA"", ""FLOOR"", ""MOSQUITO"", ""BUTTERFLY"", ""WORM"", ""SCREW"", ""BOLT"", ""AXE"", ""FLOOR"", ""BASEMENT"", ""WALL"", ""CEILING"", ""WAX"", ""SUIT""], ""matching_list"": [""BEETLE"", ""HARMONICA"", ""FLOOR"", ""MOSQUITO"", ""BUTTERFLY"", ""WORM"", ""SCREW"", ""BOLT"", ""AXE"", ""BASEMENT""], ""missing_list"": [""CLOSET"", ""CLARINET"", ""HARP"", ""PENCIL"", ""ATTIC"", ""KEYBOARD""], ""shown_list"": [""BASEMENT"", ""BEETLE"", ""AXE"", ""CLOSET"", ""MOSQUITO"", ""CLARINET"", ""FLOOR"", ""HARP"", ""PENCIL"", ""WORM"", ""SCREW"", ""ATTIC"", ""BOLT"", ""KEYBOARD"", ""BUTTERFLY"", ""HARMONICA""], ""num_correct"": 10, ""instructions"": false, ""times"": [2344, 1996, 1364, 2326, 3378, 939, 2246, 1993, 1456, 1444, 1743, 9471, 2383, 3784, 8517], ""correct_sizes"": true, ""used_time"": 60722, ""list_type"": ""categorized_16_7"", ""trial_type"": ""text-recall"", ""trial_index"": 45, ""time_elapsed"": 1737436, ""internal_node_id"": ""0.0-47.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
debugaysVL:debugICUog,12,1.64E+12,"{""type"": ""reminder"", ""success"": false, ""recalled_list"": [""MOTH""], ""matching_list"": [], ""missing_list"": [""CLOSET"", ""CLARINET"", ""HARP"", ""ATTIC"", ""KEYBOARD""], ""shown_list"": [""BASEMENT"", ""BEETLE"", ""AXE"", ""CLOSET"", ""MOSQUITO"", ""CLARINET"", ""FLOOR"", ""HARP"", ""PENCIL"", ""WORM"", ""SCREW"", ""ATTIC"", ""BOLT"", ""KEYBOARD"", ""BUTTERFLY"", ""HARMONICA""], ""num_correct"": 0, ""instructions"": false, ""times"": [13365], ""reminder"": ""PENCIL"", ""list_type"": ""categorized_16_7"", ""trial_type"": ""reminder"", ""trial_index"": 46, ""time_elapsed"": 1770413, ""internal_node_id"": ""0.0-48.0"", ""mode"": ""pilot"", ""subject_cond"": ""15"", ""exp"": ""expAv3""}"
